OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA(m2),ENERGYSTARScore,SiteEnergyUseWN(GJ),GHGEmissions(MetricTonsCO2e)
24700,NonResidential,Mixed Use Property,98134.0,1916,1.0,1,7.827393234647174,,Other,Other - Entertainment/Public Assembly,6.728780945979064,,5.647648773573249,0.5306282510621705
24701,NonResidential,Other,98134.0,1935,1.0,2,7.5639580265538475,,Other - Entertainment/Public Assembly,Restaurant,6.164710807694262,,7.0381724544004145,2.8641988835921413
24705,NonResidential,Warehouse,98101.0,1928,1.0,2,8.240238450052962,,Non-Refrigerated Warehouse,Office,6.100172286556691,,6.8724837920696515,3.246880021277798
24708,NonResidential,Small- and Mid-Sized Office,98134.0,1920,1.0,2,7.534760657035537,,Office,,,80.5,6.435167167103501,1.3875435805203225
24710,NonResidential,Other,98134.0,1909,1.0,4,8.33320631658962,,Other,,,,7.0599646287101425,3.319083085285226
24711,NonResidential,Small- and Mid-Sized Office,98104.0,1910,1.0,5,8.005074411884626,,Office,,,91.5,6.839365986367751,2.4358039367802684
24712,NonResidential,Small- and Mid-Sized Office,98104.0,1909,1.0,7,8.115075307098955,,Office,,,43.5,7.433218210041017,2.4136791404996325
24714,NonResidential,Warehouse,98111.0,1938,1.0,2,8.251837585896313,,Non-Refrigerated Warehouse,Retail Store,7.1181166721573454,,7.956894473191501,4.434144588935989
24716,NonResidential,Refrigerated Warehouse,98134.0,1937,0.0,2,7.727368253912495,,Refrigerated Warehouse,Other,6.6937293079201465,,7.269306669658998,3.192942442841696
24720,NonResidential,Small- and Mid-Sized Office,98134.0,1927,1.0,1,7.6486209273643615,,Office,,,90.0,6.885146927570998,2.325813219113253
24725,NonResidential,Warehouse,98122.0,1926,1.0,1,7.527288642196837,,Non-Refrigerated Warehouse,,,24.0,6.746117311498351,3.3621099929541085
24726,NonResidential,Warehouse,98122.0,1954,1.0,1,8.269225986926214,,Non-Refrigerated Warehouse,Office,5.917850729762736,,7.810831237071429,4.394757749027611
24758,NonResidential,Self-Storage Facility,98122.0,1962,1.0,1,7.719890508398348,,Self-Storage Facility,Parking,5.704038505877411,,4.871042522085984,-0.24207156119972859
24769,NonResidential,Senior Care Community,98133.0,2009,1.0,6,10.030771677557771,,Senior Care Community,,,99.5,9.435919583944877,5.712725697886624
24778,NonResidential,Warehouse,98134.0,1932,1.0,1,7.7349936298218545,,Non-Refrigerated Warehouse,,,,4.67689157593482,-0.3495574761698683
24780,NonResidential,Other,98134.0,2009,1.0,3,9.37625513519447,8.970790027086306,Parking,Office,8.27764284652636,,8.199891155663233,3.126321843257593
24781,NonResidential,Retail Store,98134.0,1964,1.0,1,8.149127773312392,,Retail Store,,,71.5,7.6724161110923905,4.029806041084529
24803,NonResidential,Retail Store,98117.0,1993,1.0,1,7.76567542292374,,Retail Store,,,13.5,8.037672815816435,4.132362629409622
24822,NonResidential,Small- and Mid-Sized Office,98134.0,1910,0.0,3,8.424437328542625,,Office,Retail Store,6.839825278105189,93.0,7.439407990838192,2.444084655267745
24823,NonResidential,Warehouse,98134.0,1900,1.0,2,8.484913237563969,,Non-Refrigerated Warehouse,,,41.0,6.4191504605833725,3.00617753141553
24825,NonResidential,Small- and Mid-Sized Office,98104.0,1910,1.0,2,7.574649213556674,,Office,Parking,,83.5,5.649263777192985,1.8492419046414175
24830,NonResidential,Small- and Mid-Sized Office,98134.0,1937,1.0,2,8.19604066592206,,Office,Other,7.142434657992782,,7.451997401424346,3.621537005643631
24840,NonResidential,Small- and Mid-Sized Office,98134.0,1923,1.0,1,7.8015054636950465,,Office,Non-Refrigerated Warehouse,6.714682021599563,94.5,6.742023449328427,2.5828648356790644
24857,NonResidential,Retail Store,98118.0,1966,1.0,1,8.16605883129045,,Retail Store,Supermarket/Grocery Store,7.7429240780207245,90.5,9.450698657092627,5.8998973535824915
24862,NonResidential,K-12 School,98126.0,1962,1.0,3,7.928544905530946,,K-12 School,,,95.0,7.376098205049165,3.9627161197436642
24868,NonResidential,Worship Facility,98199.0,1965,1.0,1,7.5342642559332615,,Worship Facility,Parking,,34.5,7.173613815815803,3.8606244423421456
24876,NonResidential,Self-Storage Facility,98133.0,1990,1.0,2,8.806470954620094,7.978013881709865,Self-Storage Facility,,,,7.221731556905283,3.7202569898061917
24886,NonResidential,Small- and Mid-Sized Office,98144.0,1971,1.0,2,8.21926013190306,,Office,,,92.5,7.471219217594196,3.331311254197989
24893,NonResidential,Retail Store,98144.0,1998,1.0,2,7.585557550320813,,Retail Store,Office,6.482027529025721,14.0,7.4865986931269735,2.474014208621577
24895,NonResidential,Supermarket / Grocery Store,98144.0,1980,1.0,1,7.95353628948753,,Supermarket/Grocery Store,Other,5.424373744331358,27.0,8.829864068361433,3.983226764434478
24896,NonResidential,Retail Store,98144.0,1980,1.0,2,7.685189424449109,,Retail Store,Bank Branch,5.954664702885452,23.5,7.6453713059813335,2.6000937262635624
24904,NonResidential,Mixed Use Property,98119.0,1928,1.0,2,7.667050584571995,,,,,,6.523923344697061,2.808800104202353
24908,SPS-District K-12,K-12 School,98117.0,1931,1.0,3,9.294721265267155,,K-12 School,,,83.5,8.803911166028012,5.435815879733671
24909,NonResidential,Worship Facility,98117.0,1928,1.0,2,7.71459774050183,,Worship Facility,,,73.0,6.951545575194244,3.3842207574550387
24911,NonResidential,Worship Facility,98117.0,1929,1.0,3,8.107714952692662,,Worship Facility,Office,6.443466439001362,89.0,7.268607396565705,3.8868077562870824
24943,NonResidential,Warehouse,98134.0,1941,1.0,1,8.46436191325352,,Non-Refrigerated Warehouse,,,7.5,7.21620799964406,3.1637858585502405
24948,NonResidential,Retail Store,98134.0,1954,1.0,2,7.6180430054653,,Retail Store,,,39.5,7.269206022473625,3.5696735316340567
24950,NonResidential,Other,98134.0,1952,1.0,1,7.768664961772106,,Other,,,,6.933476260362704,1.8082887711792655
24955,NonResidential,Distribution Center,98134.0,1952,1.0,1,7.322721476455562,,Distribution Center,,,99.0,5.488781011227365,1.3596936793227117
24958,NonResidential,Warehouse,98134.0,1964,1.0,1,8.041966835278318,,Non-Refrigerated Warehouse,,,1.0,7.530482836745657,2.511223958105374
24959,NonResidential,Mixed Use Property,98134.0,1952,1.0,1,8.09572257858314,,Other,Non-Refrigerated Warehouse,6.821562679430031,,7.54389376262135,3.8671302365374096
24991,NonResidential,Other,98108.0,1962,1.0,3,8.118956653806928,,Other,,,,8.456963347079792,3.437368577966983
24994,NonResidential,Other,98144.0,1991,1.0,2,8.401986248972628,7.594199347479464,Other - Mall,Parking,6.323315837870901,,9.068691868769541,5.707193317778283
25000,NonResidential,Warehouse,98104.0,1930,1.0,1,7.705560342715509,,Non-Refrigerated Warehouse,Worship Facility,6.03563376541912,77.0,6.296817396703153,2.6936131533044407
25001,NonResidential,Self-Storage Facility,98115.0,1947,1.0,3,7.64604897791768,,Self-Storage Facility,,,,6.706910001220133,3.337192051686243
25002,NonResidential,Self-Storage Facility,98115.0,1996,1.0,4,8.194066179736637,,Self-Storage Facility,,,,7.095749266802786,3.34779660493504
25025,NonResidential,Warehouse,98144.0,1928,1.0,2,7.787920637922038,,Non-Refrigerated Warehouse,Other - Services,6.700038477113411,,7.36022500483753,2.3403624573280757
25042,NonResidential,Other,98144.0,1966,1.0,2,8.038074265162805,,Outpatient Rehabilitation/Physical Therapy,Parking,,,6.692188986447198,3.125882958019036
25069,Campus,K-12 School,98104.0,1923,1.0,4,8.362369318645449,,K-12 School,Parking,,70.5,7.9332751663773635,4.4627421928558135
25115,NonResidential,Worship Facility,98133.0,1951,1.0,2,7.619685491462804,,Worship Facility,,,96.5,6.573890655120704,3.3542804618744038
25124,NonResidential,Other,98125.0,1960,1.0,1,7.766541735244115,,"Personal Services (Health/Beauty, Dry Cleaning, etc)",,,,7.820536327177522,3.696847623763113
25148,NonResidential,Small- and Mid-Sized Office,98118.0,1967,1.0,2,7.677861500676211,,Office,,,53.0,6.860711525843079,1.8725711119644686
25163,NonResidential,Warehouse,98134.0,1960,1.0,1,7.932753750305001,,Non-Refrigerated Warehouse,Parking,,27.0,8.241669349010719,4.840400398437448
25165,Nonresidential COS,Warehouse,98108.0,1962,1.0,1,8.33901853858373,,Non-Refrigerated Warehouse,"Repair Services (Vehicle, Shoe, Locksmith, etc)",7.175885492187202,,7.725243439575443,3.99535261301515
25217,SPS-District K-12,K-12 School,98116.0,1962,1.0,1,8.47138907471026,,K-12 School,,,84.5,7.805898152435886,4.086060342634403
25250,NonResidential,University,98119.0,1959,1.0,2,9.341127556567772,,College/University,Restaurant,5.224703549202791,,9.664242826001692,6.109003108438508
25251,Campus,University,98119.0,1945,14.0,2,10.81755446315171,,College/University,,,,11.380720132432982,8.002008078872795
25268,NonResidential,Small- and Mid-Sized Office,98125.0,1980,1.0,4,7.668006649135716,,Office,,,79.5,6.992568961092039,2.6741486494265287
25275,NonResidential,Refrigerated Warehouse,98134.0,1967,1.0,1,7.837086840213326,,Refrigerated Warehouse,Other,5.5248081416531285,,7.8496366378115265,2.8428724269096555
25276,NonResidential,Warehouse,98134.0,1962,1.0,1,7.98373199506963,,Non-Refrigerated Warehouse,,,12.5,8.13959813641806,4.765160922297032
25277,NonResidential,Warehouse,98134.0,1956,1.0,1,7.645471597874547,,Non-Refrigerated Warehouse,,,65.0,5.096757547813592,0.0769610411361284
25278,NonResidential,Warehouse,98134.0,1956,1.0,1,8.220035742735442,,Non-Refrigerated Warehouse,Office,6.706308090127006,69.5,7.317336859083322,3.7977338590260183
25317,SPS-District K-12,K-12 School,98102.0,1925,1.0,2,8.83249495780125,,K-12 School,,,93.0,8.034588720079615,4.50225113198025
25325,NonResidential,Worship Facility,98102.0,1906,1.0,1,7.806434383626331,,Worship Facility,,,90.5,6.795676765403602,3.2906381910950917
25361,SPS-District K-12,K-12 School,98115.0,1961,1.0,1,8.306108804494931,,K-12 School,,,,,
25364,NonResidential,Self-Storage Facility,98144.0,1956,1.0,2,7.8919317557847455,,Self-Storage Facility,,,,7.237746339186639,3.386422096080001
25371,NonResidential,K-12 School,98122.0,2009,4.0,2,7.88146045591745,,K-12 School,,,91.0,7.260659227276391,3.3380800723466773
25451,NonResidential,Restaurant,98109.0,1978,1.0,2,7.809417825858917,,Restaurant,Office,7.090874515944656,,,
25452,NonResidential,Mixed Use Property,98109.0,1988,1.0,2,8.076536583560104,7.266053739759903,Restaurant,Other,7.510091617368315,,9.689774014605952,6.2038302252503135
25455,NonResidential,Other,98109.0,1922,1.0,1,7.669222138085503,,Automobile Dealership,,,,8.431637721012452,4.921658350281541
25457,NonResidential,Other,98109.0,1921,1.0,2,7.801125307826564,,Other - Entertainment/Public Assembly,,,,8.227645093805938,4.693364196724008
25461,NonResidential,Restaurant,98109.0,1962,0.0,2,8.060032301263758,,Restaurant,,,,8.920216872798072,5.4208889189362175
25462,NonResidential,Small- and Mid-Sized Office,98109.0,1949,1.0,3,7.6823674625969165,,Office,,,78.5,6.772708235657736,1.7535382564078572
25464,NonResidential,Small- and Mid-Sized Office,98109.0,1965,1.0,4,7.960368917337974,,Office,Restaurant,4.697070807120419,32.5,8.324444762706763,4.6155164780422355
25471,NonResidential,Other,98115.0,1946,1.0,1,7.543752368227501,,Other,,,,6.450441195108659,2.837908188360424
25513,NonResidential,Worship Facility,98122.0,1900,1.0,1,7.615757290184445,,Worship Facility,,,100.0,5.990006021720044,2.558776498354456
25528,NonResidential,Large Office,98104.0,1983,1.0,13,10.26021680456495,8.951167763643998,Office,Parking,8.951167763643998,,9.247693580127,4.219066431358547
25537,NonResidential,Self-Storage Facility,98109.0,1918,1.0,2,7.8747361439354275,,Self-Storage Facility,,,,6.192967947784882,2.50715725872282
25540,NonResidential,Hotel,98104.0,1914,1.0,4,8.34926869459975,,Hotel,,,78.5,7.99734240325429,4.726369601389936
25541,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,5,8.178988632842609,,Office,Retail Store,5.41076809227558,,7.6853746593537595,2.645110401328336
25543,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,4,8.2881879248076,,Office,Retail Store,6.416046937128585,,7.436216591398284,3.8667117827181428
25548,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,4,8.037113765629243,,Office,Restaurant,5.568293253592867,,7.230386621322265,2.8806019663003597
25553,NonResidential,Hotel,98104.0,1900,1.0,3,7.768272111639377,,Hotel,,,98.5,6.235840169864964,1.2499017362143359
25554,NonResidential,Other,98104.0,1900,1.0,3,7.63164865752108,,Other,,,,5.2866297875184065,1.8594181177018698
25563,NonResidential,Warehouse,98109.0,1968,1.0,2,7.915878833080156,,Non-Refrigerated Warehouse,Office,6.74509164480338,,8.267868342277925,3.8790865051818813
25567,NonResidential,Warehouse,98103.0,1938,1.0,1,7.669222138085503,,Non-Refrigerated Warehouse,,,24.5,6.292142269923148,1.205970806988609
25568,NonResidential,Small- and Mid-Sized Office,98103.0,2008,1.0,4,8.410022590542148,,,,,45.5,8.156396649890045,3.093085818809901
25572,NonResidential,Retail Store,98105.0,1930,1.0,1,8.361479551987717,,Retail Store,,,79.5,7.477067867829919,3.0032042883926917
25635,NonResidential,Medical Office,98115.0,1970,1.0,2,7.692591193821197,,Medical Office,,,74.0,6.761726820917454,1.8578592709325787
25654,NonResidential,Retail Store,98104.0,1900,1.0,2,7.604249683332965,,,,,,5.26895178568104,0.2468600779315258
25657,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,3,7.868819491008909,,Office,,,94.5,6.942716902027111,3.5658640032173894
25658,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,3,7.890541901495691,,Office,Retail Store,6.326643627963575,,7.987543381011002,4.824827668017469
25659,NonResidential,Small- and Mid-Sized Office,98104.0,1902,1.0,4,8.19588694983537,,Office,Retail Store,6.431422579196751,99.0,6.693206564643915,2.5668705876394307
25660,NonResidential,Small- and Mid-Sized Office,98104.0,1902,1.0,4,7.857958362448054,,Office,,,74.0,7.246529837885857,2.189416394888408
25661,NonResidential,Small- and Mid-Sized Office,98104.0,1909,0.0,3,8.386268007357877,,Office,Retail Store,7.639545324542504,65.5,7.971331968050744,4.1822791240565484
25663,Nonresidential COS,Other,98122.0,1926,1.0,2,8.6518935111392,7.827393234647174,Other,Parking,7.673723920426382,,8.504751608808727,4.277013280970592
25664,NonResidential,Small- and Mid-Sized Office,98122.0,1917,1.0,3,7.956470276922317,,Office,Retail Store,4.531556368642845,,7.276862043628521,3.2627013044082305
25666,NonResidential,Mixed Use Property,98122.0,1916,1.0,2,7.558787309256207,,Retail Store,Office,6.752063350601285,,5.991082925963492,0.9726710653102627
25667,NonResidential,Mixed Use Property,98122.0,1912,1.0,2,8.084444263545434,,Retail Store,Restaurant,6.8959888649629715,,7.248843282908313,2.260199376497608
25670,NonResidential,Small- and Mid-Sized Office,98122.0,1906,1.0,3,7.5711619766408065,,Office,Retail Store,5.764990883118401,,6.924625230760334,2.8157080758087196
25671,NonResidential,Retail Store,98122.0,1916,1.0,2,8.140851343413939,,Retail Store,,,99.0,6.256374427351164,1.236923904465622
25672,NonResidential,Small- and Mid-Sized Office,98122.0,1913,1.0,3,7.661207459762624,,Office,,,,7.117213223198413,3.013326581954942
25673,NonResidential,Retail Store,98122.0,1920,1.0,1,7.940721919954178,,Retail Store,Restaurant,4.194684052000293,78.0,7.196105916450138,2.8715852808111086
25694,NonResidential,Other,98105.0,1962,1.0,2,7.8844734561297685,,Other,,,,8.588473563617336,3.5689691574413787
25709,NonResidential,Hotel,98104.0,1908,1.0,3,7.8919317557847455,,Hotel,Restaurant,6.505637394664856,,8.536677944415343,5.295036991997894
25711,NonResidential,Restaurant,98104.0,1913,1.0,3,7.8919317557847455,,,,,,6.938838962333216,3.4270275583631733
25713,NonResidential,Small- and Mid-Sized Office,98104.0,1979,1.0,3,8.092659267814623,,Office,Bank Branch,6.742793422177586,2.5,8.19984098147456,3.180342875151417
25737,NonResidential,Senior Care Community,98101.0,1969,1.0,6,9.086664081419508,7.792801789877555,Senior Care Community,Parking,7.792801789877555,1.0,8.982240460502672,5.236415366731595
25743,NonResidential,Worship Facility,98122.0,1910,1.0,2,7.734302811581163,,Worship Facility,,,69.0,5.94462231172075,1.8381658420422107
25745,NonResidential,Worship Facility,98104.0,1900,1.0,1,8.420310747131637,,Worship Facility,Office,5.995968509026688,,7.185164744298546,4.1198498526304625
25772,NonResidential,Hospital,98116.0,1961,0.0,3,8.536395537308993,,Hospital (General Medical & Surgical),,,100.0,7.685063067117043,2.658509755542074
25839,NonResidential,Warehouse,98108.0,1964,1.0,1,7.750432193511046,,Non-Refrigerated Warehouse,Food Sales,6.54645938918511,,7.672129684698976,4.155909917880256
25842,NonResidential,Warehouse,98134.0,1960,1.0,1,7.750432193511046,,Non-Refrigerated Warehouse,Office,4.531556368642845,,5.721216197079905,1.981690886336151
25844,NonResidential,Other,98108.0,1927,1.0,1,7.650479252752035,,Manufacturing/Industrial Plant,,,,6.792473988676861,3.1813816204406202
25847,NonResidential,Small- and Mid-Sized Office,98122.0,1917,1.0,3,7.847341094679068,,Office,Parking,5.851710927258191,90.0,7.014630022911207,2.784393767689544
25886,NonResidential,Small- and Mid-Sized Office,98121.0,1989,1.0,7,8.390495002978536,,Office,Parking,6.477466517698159,,7.453997244981094,2.387844936944869
25907,NonResidential,Other,98109.0,1961,1.0,3,7.665309940094211,,Other - Entertainment/Public Assembly,,,,7.839062370569329,4.4796069630127455
25914,NonResidential,Supermarket / Grocery Store,98112.0,1998,1.0,1,8.332401973091601,,Supermarket/Grocery Store,Parking,,17.5,9.67628438709666,5.967632813854636
25932,NonResidential,Mixed Use Property,98105.0,1948,1.0,1,7.657351526495005,,Retail Store,Office,7.0905650381859,,7.942320425409844,4.764009855301481
25935,NonResidential,Worship Facility,98117.0,1956,1.0,2,7.602488874759771,,Worship Facility,Pre-school/Daycare,3.61526563676869,24.5,6.978923581612786,3.5854614949154477
25954,NonResidential,Other,98122.0,1959,1.0,1,7.780107493820796,,Other - Entertainment/Public Assembly,,,,7.500251578944289,4.139795825126018
25955,NonResidential,Other,98112.0,1928,1.0,3,8.7981721518054,,Other - Recreation,,,,10.166133873606531,6.80103272506007
25956,SPS-District K-12,K-12 School,98112.0,1925,1.0,3,8.176927932779847,,K-12 School,,,83.5,7.8555381623643985,4.331391018705302
25965,NonResidential,Senior Care Community,98112.0,1963,1.0,16,9.564031429343556,,Senior Care Community,Parking,8.812615601565467,40.5,10.013268528493489,6.583478376060801
26002,NonResidential,Worship Facility,98118.0,1968,1.0,1,7.717909001805486,,Worship Facility,Parking,,43.5,7.116140161364701,3.4185460199967683
26040,NonResidential,Self-Storage Facility,98126.0,1994,1.0,3,8.730411085067933,,Self-Storage Facility,,,,6.657223999639318,2.8630576566494503
26098,NonResidential,K-12 School,98133.0,1938,1.0,2,7.67665647384766,,K-12 School,,,59.5,7.2558545265365355,3.996088380545814
26115,NonResidential,Mixed Use Property,98122.0,1924,1.0,2,7.72924941424314,,Fitness Center/Health Club/Gym,Office,6.30175165995506,,7.959030805547156,4.506509399164121
26119,NonResidential,Retail Store,98122.0,1910,0.0,2,7.740381857657545,,Retail Store,Office,5.249396161793162,,6.930888876360317,3.355676866360346
26125,NonResidential,K-12 School,98122.0,1904,1.0,3,8.625900930864946,,K-12 School,,,50.5,8.409277893085749,4.8596961185309695
26126,NonResidential,Other,98122.0,1954,1.0,2,8.372298172066028,,Other - Entertainment/Public Assembly,,,,6.858042901126073,3.133317936506554
26139,NonResidential,Other,98109.0,1980,1.0,3,7.946262100329793,,Bank Branch,Parking,6.219435707383508,60.5,7.344817060069642,2.315007612992603
26146,NonResidential,Small- and Mid-Sized Office,98109.0,1920,1.0,3,7.93638049902735,,Office,Parking,6.505637394664856,88.5,7.440801101889034,3.5282704642256313
26150,SPS-District K-12,K-12 School,98126.0,1964,1.0,2,8.218659245577676,,K-12 School,,,82.5,7.707831896489122,3.865874349402166
26154,NonResidential,Small- and Mid-Sized Office,98119.0,1960,1.0,2,7.769489445044504,,Office,,,93.5,6.956962040529497,3.53921867955953
26157,NonResidential,Senior Care Community,98118.0,1967,1.0,1,9.482420426685431,,Senior Care Community,,,72.5,9.985387377674417,6.562472341882306
26183,NonResidential,Small- and Mid-Sized Office,98109.0,1912,1.0,2,7.85616064147348,,Office,Other - Restaurant/Bar,6.11547132384586,76.5,7.687128515559882,3.584213141885586
26218,NonResidential,Hotel,98133.0,1990,1.0,4,8.26215341610865,6.681456373971243,Hotel,,,78.5,7.63391163278081,4.0523934582754215
26233,NonResidential,Other,98134.0,1950,1.0,1,8.115075307098955,,Other,Office,4.868028605264058,,8.296427500097668,4.131158535344817
26235,NonResidential,Warehouse,98134.0,1941,1.0,2,7.637218701569033,,Non-Refrigerated Warehouse,,,52.5,6.5043248886738265,3.032305253784831
26236,NonResidential,Other,98134.0,1946,1.0,2,7.977089564125053,,Other - Entertainment/Public Assembly,,,,7.5395758343272306,3.6485781573404106
26237,NonResidential,Mixed Use Property,98134.0,1947,1.0,1,7.949151896114637,,Retail Store,Manufacturing/Industrial Plant,6.86097811559045,,7.69787479050069,3.8128654338949275
26254,NonResidential,Small- and Mid-Sized Office,98122.0,1922,1.0,3,7.84937214136595,,Office,Retail Store,6.748038762583479,83.5,6.993599486780356,2.5128460184772416
26289,NonResidential,Senior Care Community,98103.0,1961,1.0,2,8.556443665849724,,Senior Care Community,,,77.0,8.81292561946573,5.285662632089789
26319,SPS-District K-12,K-12 School,98118.0,1971,1.0,2,8.499978610920111,,K-12 School,,,78.5,7.846431580072316,4.018003328965378
26324,NonResidential,Senior Care Community,98125.0,1954,1.0,1,7.648753779478013,,Senior Care Community,,,94.5,7.719053403075396,4.221784523022806
26331,NonResidential,Small- and Mid-Sized Office,98103.0,1997,0.0,3,7.987431311595697,6.527344525325428,Office,Parking,6.441098873527284,40.5,7.7400226473781455,2.720308098497712
26348,NonResidential,Small- and Mid-Sized Office,98103.0,1981,1.0,3,7.815995189694806,6.328966509379715,Office,Parking,6.083365168240309,93.5,6.622572618183761,1.5665304114228238
26359,NonResidential,Warehouse,98133.0,1972,1.0,1,7.912551042987482,,Non-Refrigerated Warehouse,,,68.5,5.487718033150021,0.47000362924573563
26379,NonResidential,Hotel,98108.0,1992,1.0,3,7.6429360657227985,,Hotel,,,81.5,7.243034396183651,3.7680371548997647
26392,NonResidential,Other,98105.0,1912,1.0,2,7.780650972095043,,Bank Branch,,,20.5,7.463053722788665,2.419478844465545
26393,NonResidential,Retail Store,98105.0,1953,1.0,4,8.055266324780392,,Retail Store,Office,7.203080888395606,73.5,7.623233024511385,3.6144252681889886
26396,NonResidential,Worship Facility,98105.0,1927,1.0,2,8.893393051019903,,Worship Facility,Office,6.828123389311328,,7.983746648153216,4.355104977107617
26460,NonResidential,Warehouse,98103.0,1979,1.0,2,8.897402807087689,,Non-Refrigerated Warehouse,Office,7.912517028803563,31.0,8.46377945118421,3.851104590458729
26465,NonResidential,K-12 School,98103.0,1910,1.0,2,8.037113765629243,,K-12 School,,,93.0,7.648961128840912,4.2255190127729065
26473,NonResidential,Supermarket / Grocery Store,98103.0,1957,1.0,1,7.8922094949894195,,Supermarket/Grocery Store,,,28.5,9.245984708969122,5.470209727851452
26528,NonResidential,Small- and Mid-Sized Office,98105.0,1957,1.0,1,7.862545855261504,6.478037783066451,Office,Parking,6.478037783066451,58.0,7.144105317797986,2.037968293473261
26529,NonResidential,Supermarket / Grocery Store,98105.0,1950,1.0,1,7.798307653752078,,Supermarket/Grocery Store,Parking,,38.0,9.014879709072158,5.025293995104915
26532,NonResidential,Mixed Use Property,98105.0,1928,,2,7.564584426940534,,,,,,,
26535,NonResidential,Mixed Use Property,98105.0,1976,1.0,2,8.085417611078693,7.288714143852084,Bank Branch,Parking,7.485580838797047,19.5,7.15799945184801,2.064327903869788
26587,NonResidential,Small- and Mid-Sized Office,98102.0,1998,1.0,3,8.159597115525699,6.834041456636558,Office,Laboratory,6.554030654681428,,8.758127580087343,3.7242465979512276
26593,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,4,7.660069753430655,,Office,Other,6.022210745086979,62.5,7.000192968099549,1.8357763546448294
26594,NonResidential,Other,98104.0,1900,1.0,1,7.5958814336624485,,Museum,Bar/Nightclub,6.140994281076946,,6.77959037825689,2.2444261788205138
26596,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,1,7.570348131657283,,Office,,,,7.269271713021647,3.4571050136004513
26600,NonResidential,Mixed Use Property,98104.0,1966,1.0,3,7.789652906664328,,Office,Other - Entertainment/Public Assembly,7.0965057261043825,,7.276496766741869,3.5891972308407842
26601,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,3,8.186749765101975,,Office,Restaurant,5.985742995805654,,7.585513062440458,3.733613785454107
26602,Nonresidential COS,Small- and Mid-Sized Office,98104.0,1929,1.0,4,8.44259889355703,,Office,Other,7.71106746998877,,8.666422320579484,5.1342089391734405
26611,NonResidential,Medical Office,98118.0,2010,1.0,2,7.785026838275545,,Medical Office,,,11.0,7.6319416834015925,3.034712573194875
26657,NonResidential,Worship Facility,98105.0,1927,1.0,3,8.24544545826081,,Worship Facility,Office,5.368803893176548,,7.247615575642332,3.7048758271985354
26667,NonResidential,Other,98105.0,2004,1.0,2,7.579643872530765,,Social/Meeting Hall,Office,5.630168657310955,,7.508277546848708,3.9448773422990935
26670,NonResidential,Worship Facility,98133.0,1950,1.0,3,8.370686048550667,,Worship Facility,,,77.0,7.547784149160999,3.853121897507985
26681,NonResidential,Small- and Mid-Sized Office,98115.0,1965,1.0,4,8.572781408534285,,Office,Parking,7.312113260531803,88.5,7.493230827419122,3.365224721203338
26695,NonResidential,Worship Facility,98115.0,1978,1.0,2,7.845742373315371,,Worship Facility,,,65.0,6.512309822178692,2.6369121732688705
26705,NonResidential,Small- and Mid-Sized Office,98104.0,1930,1.0,2,8.132423945433569,,Office,Distribution Center,6.929451641441216,90.5,6.33562726501276,1.3164082336557241
26706,NonResidential,Small- and Mid-Sized Office,98104.0,1900,0.0,3,7.821077033080378,,Office,Other,6.834141461636891,,7.746265421568341,4.0757561974107475
26708,NonResidential,Small- and Mid-Sized Office,98104.0,1906,1.0,5,8.267319408655633,,Office,,,93.5,7.121291137413505,2.1016921506146558
26710,NonResidential,Small- and Mid-Sized Office,98104.0,1905,1.0,5,8.139198651996159,,Office,,,95.5,7.154990362515076,3.1755507001298273
26719,NonResidential,Small- and Mid-Sized Office,98104.0,1905,0.0,2,8.047272203747593,,Office,,,69.5,7.120083858580309,2.0241930674493576
26720,NonResidential,Warehouse,98104.0,1906,1.0,4,8.3039494229846,,Non-Refrigerated Warehouse,Retail Store,6.786106012598334,18.0,7.414857986642465,2.3951642742871386
26726,NonResidential,Mixed Use Property,98104.0,1900,1.0,3,7.644182393668336,,Office,Other,6.911102502773019,,6.953657444496323,1.9344157696295783
26728,NonResidential,Hotel,98104.0,1925,1.0,4,8.028609235948522,,Hotel,Retail Store,6.350444505259153,47.5,8.627876112153233,5.165642749643496
26731,NonResidential,Small- and Mid-Sized Office,98134.0,1970,1.0,2,7.80907838894378,,Office,,,91.0,6.958084675445164,2.418143433628318
26759,NonResidential,Warehouse,98105.0,1938,1.0,1,8.221135577871054,,Non-Refrigerated Warehouse,Retail Store,6.85472809524528,79.0,6.912505673970068,1.9198594718553708
26761,NonResidential,Small- and Mid-Sized Office,98105.0,2007,1.0,3,8.327270251670608,7.4345152420444816,Office,Parking,7.4345152420444816,21.0,7.798062309084706,2.7517480563679295
